First Name,Last Name,State,Birthday,Phone,Email,Lead Status,Sales Contact,facebook,facebook_id,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
Tony,Cárdenas,CA,3/31/1963,202-225-6131,https://cardenas.house.gov/contact/email-me,http://cardenas.house.gov/rss.xml,RepCardenas,repcardenas,4.85E+14,repcardenas,UCm6ug1-yvYGL0F6DvYxfFBA,C001097,2107,N00033373,,63934,412517,9754,Tony Cardenas,56b232a2-4bbb-11e2-8758-b64a2997a921,21309,Tony Cárdenas
Raul,Ruiz,CA,8/25/1972,202-225-5330,https://ruiz.house.gov/email-me,http://ruiz.house.gov/rss.xml,CongressmanRuiz,CongressmanRaulRuizMD,2.45E+14,repraulruiz,UCSDk-cyNPCo1iy6rweSPmBw,R000599,2109,N00033510,,79727,412519,136407,Raul Ruiz,e540f502-4bbc-11e2-8758-b64a2997a921,21311,Raul Ruiz (politician)
Mark,Takano,CA,12/10/1960,202-225-2305,https://takano.house.gov/contact/email-me,http://takano.house.gov/rss.xml,RepMarkTakano,RepMarkTakano,2.62E+14,RepMarkTakano,UCJg4F1irmSFeKoXZBaZbX2w,T000472,2110,N00006701,,2737,412520,22337,Mark Takano,1234320e-4bbd-11e2-8758-b64a2997a921,21312,Mark Takano
Alan,Lowenthal,CA,3/8/1941,202-225-7924,http://lowenthal.house.gov/contact/howtocontactme.htm,http://lowenthal.house.gov/news/rss.aspx,RepLowenthal,RepLowenthal,3.93E+14,RepLowenthal,UC-GgROtn5Hxm1H9a6qvy_Wg,L000579,2111,N00033274,,93815,412521,16469,Alan Lowenthal,e40cda5c-4bb2-11e2-8758-b64a2997a921,21313,Alan Lowenthal
Juan,Vargas,CA,3/7/1961,202-225-8045,https://vargas.house.gov/contact,http://vargas.house.gov/rss.xml,RepJuanVargas,RepJuanVargas,1.77E+14,RepJuanVargas,UCpMthf8y7bEMJH_td0dznRQ,V000130,2112,N00007021,,8297,412522,29100,Juan Vargas,ec1c449e-4bbc-11e2-8758-b64a2997a921,21314,Juan Vargas
Scott,Peters,CA,6/17/1958,202-225-0508,https://scottpeters.house.gov/contact/email-me,http://scottpeters.house.gov/rss.xml,RepScottPeters,CongressmanScottPeters,4.49E+14,,UCQK77QJxW7Xr-S3zqeMd-0g,P000608,2113,N00033591,,79661,412523,70351,Scott Peters,a73993a4-4bbc-11e2-8758-b64a2997a921,21315,Scott Peters (politician)
Elizabeth,Esty,CT,8/25/1959,202-225-4476,http://esty.house.gov/contact,http://esty.house.gov/rss.xml,RepEsty,RepEsty,2.92E+14,RepEsty,UCJoc9OfUHVbx0Z7V055sbCA,E000293,2114,N00033217,,1020906,412524,72826,Elzabeth Esty,13c60a22-4bbb-11e2-8758-b64a2997a921,21316,Elizabeth Esty
Ted,Yoho,FL,4/13/1955,202-225-5744,https://yoho.house.gov/contact/email-me,http://yoho.house.gov/rss.xml,RepTedYoho,CongressmanTedYoho,5.64E+14,RepTedYoho,UCGmDQgEgP2Z0NjavmnS9Hwg,Y000065,2115,N00033220,,63943,412525,137622,Ted Yoho,5b1d8114-4bbd-11e2-8758-b64a2997a921,21317,Ted Yoho
Ron,DeSantis,FL,9/14/1978,202-225-2706,https://desantis.house.gov/contact/email-me,http://desantis.house.gov/rss.xml,RepDeSantis,RepDeSantis,4.64E+14,RepRonDeSantis,UCRM1qBatq45tZxRqYeUa02g,D000621,2116,N00034746,,79744,412526,137630,Ron DeSantis,9f576f4a-4bbb-11e2-8758-b64a2997a921,21318,Ron DeSantis
Patrick,Murphy,FL,3/30/1983,202-225-3026,http://patrickmurphy.house.gov/contact/,http://patrickmurphy.house.gov/news/rss.aspx,RepMurphyFL,CongressmanPatrickMurphy,3.18E+14,RepPatrickMurphyFL,UCcsbPwHksrcVLP5TZH0qkAQ,M001191,2117,N00033091,,95348,412527,137652,Patrick Murphy (Florida),6b2c5c48-4bbc-11e2-8758-b64a2997a921,21319,Patrick Murphy (Florida politician)
Lois,Frankel,FL,5/16/1948,202-225-9890,https://frankel.house.gov/contact/email-me,http://frankel.house.gov/rss.xml,RepLoisFrankel,RepLoisFrankel,1.38E+14,reploisfrankel,UCEk5viAhxaW_2OK20-yBwzQ,F000462,2119,N00002893,,623714,412529,8102,Lois Frankel,be839182-4bbb-11e2-8758-b64a2997a921,21321,Lois Frankel
Doug,Collins,GA,8/16/1966,202-225-9893,https://dougcollins.house.gov/email-me,http://dougcollins.house.gov/latest-rss/latest-rss/,RepDougCollins,RepresentativeDougCollins,5.06E+14,repdougcollins,UCgKTZXOJX2UwAdLNZ4MQdig,C001093,2121,N00033518,,79719,412531,67851,Doug Collins,1d0e1ae2-4bb7-11e2-8758-b64a2997a921,21323,Doug Collins (politician)
Tulsi,Gabbard,HI,4/12/1981,202-225-4906,https://forms.house.gov/formsgabbard/webforms/email-me.shtml,http://gabbard.house.gov/rss.xml,TulsiPress,RepTulsiGabbard,3.92E+14,tulsipress,UCkQmC0YfIU4388Tu0_k4esA,G000571,2122,N00033281,,1025291,412532,129306,Tulsi Gabbard,d9703ac2-4bbb-11e2-8758-b64a2997a921,21324,Tulsi Gabbard
Tammy,Duckworth,IL,3/12/1968,202-225-3711,https://duckworth.house.gov/contact/email-me,http://duckworth.house.gov/rss.xml,RepDuckworth,CongresswomanTammyDuckworth,1.12E+14,repduckworth,UCYRWRvUxtjaHnFMCbdd94tg,D000622,2123,N00027860,,94484,412533,57442,Tammy Duckworth,gIQAc3A69O,21325,Tammy Duckworth
Rodney,Davis,IL,1/5/1970,202-225-2371,https://rodneydavisforms.house.gov/contact/,http://rodneydavis.house.gov/rss.xml,RodneyDavis,RepRodneyDavis,3.24E+14,RepRodneyDavis,UCiGPTfpwRxqQp0Bam5S8zwA,D000619,2126,N00034784,,68337,412536,9622,Rodney Davis (Illinois),96fa7cca-4bbb-11e2-8758-b64a2997a921,21328,Rodney Davis (politician)
Cheri,Bustos,IL,10/17/1961,202-225-5905,http://bustos.house.gov/contact,http://bustos.house.gov/rss.xml,RepCheri,RepCheri,5.82E+14,RepCheri,UCrkOYuIsVeb4dvKeeO7jnaA,B001286,2127,N00033390,,63949,412537,134964,Cheri Bustos,e8b15fa2-4bb6-11e2-8758-b64a2997a921,21329,Cheri Bustos
Jackie,Walorski,IN,8/17/1963,202-225-3915,https://walorski.house.gov/contact/email-me,http://walorski.house.gov/rss.xml,RepWalorski,RepJackieWalorski,4.67E+14,repwalorski,UC8fsSDjVJ_VnCF3ccx3Lkng,W000813,2128,N00031226,,95005,412538,34205,Jackie Walorski,gIQApl2vMP,21330,Jackie Walorski
Susan,Brooks,IN,8/25/1960,202-225-2276,https://susanwbrooks.house.gov/contact/email-me,http://susanwbrooks.house.gov/rss.xml,SusanWBrooks,congresswomansusanwbrooks,5.18E+14,SusanWBrooks,UCMd7LzaBcbQ06aKHoj9KkSQ,B001284,2129,N00033495,,623720,412539,135988,Susan Brooks,4a86e324-4bbb-11e2-8758-b64a2997a921,21331,Susan Brooks
Luke,Messer,IN,2/27/1969,202-225-3021,https://messer.house.gov/contact/email-me,http://messer.house.gov/rss.xml,RepLukeMesser,RepLukeMesser,3.67E+14,RepLukeMesser,UC9NKMvZuY2koTf1iVurxicw,M001189,2130,N00012546,,11245,412540,33997,Luke Messer,458bd608-4bbc-11e2-8758-b64a2997a921,21332,Luke Messer
Garland,Barr,KY,7/24/1973,202-225-4706,https://barr.house.gov/contact/email-me,http://barr.house.gov/rss.xml,RepAndyBarr,RepAndyBarr,4.57E+14,RepAndyBarr,UCVL2s6x7f7H0ZJ-uwU0pQ6Q,B001282,2131,N00031233,,61848,412541,117290,Andy Barr,gIQAwh5WKP,21333,Andy Barr (U.S. politician)
Elizabeth,Warren,MA,6/22/1949,202-224-4543,http://www.warren.senate.gov/?p=email_senator#thisForm,http://www.warren.senate.gov/rss/?p=hot_topic,SenWarren,senatorelizabethwarren,1.32E+14,senelizabethwarren,UCTH9zV8Imw09J5bOoTR18_A,W000817,2182,N00033492,S366,1023023,412542,141272,Elizabeth Warren,gIQAZHDx9O,41301,Elizabeth Warren
Joseph,Kennedy,MA,10/4/1980,202-225-5931,https://kennedy.house.gov/contact/email-me,http://kennedy.house.gov/rss.xml,RepJoeKennedy,3.02E+14,3.02E+14,,UCgfHlaGqxD8p-2V_YlNIqrA,K000379,2172,N00034044,,79948,412543,141275,Joseph Kennedy III,e7a2a990-4bbb-11e2-8758-b64a2997a921,21335,Joseph P. Kennedy III
John,Delaney,MD,4/16/1963,202-225-2721,https://delaney.house.gov/contact/email-me,http://delaney.house.gov/rss.xml,RepJohnDelaney,congressmanjohndelaney,3.25E+14,repjohndelaney,UC-Sz2M53ZYi_8MvapFKZJiw,D000620,2133,N00033897,,68432,412544,135143,John Delaney,8e7e3d34-4bbb-11e2-8758-b64a2997a921,21334,John Delaney (Maryland politician)
Angus,King,ME,3/31/1944,202-224-5344,http://www.king.senate.gov/contact,http://www.king.senate.gov/rss/feeds/?type=all,SenAngusKing,SenatorAngusSKingJr,1.43E+14,SenatorAngusKing,UCpp6lGvrmt0XU_lnD4Ak0gA,K000383,2185,N00034580,S363,37413,412545,22381,Angus King,f79ee714-4bb6-11e2-8758-b64a2997a921,41300,Angus King
Daniel,Kildee,MI,8/11/1958,202-225-3611,https://dankildee.house.gov/contact/email-me,http://dankildee.house.gov/rss.xml,RepDanKildee,RepDanKildee,4.84E+14,RepDanKildee,UC_KpQ-n3IT5dL5ul21XA9Yw,K000380,2134,N00033395,,623723,412546,136102,Dan Kildee,2ef59d70-4bb7-11e2-8758-b64a2997a921,21372,Dan Kildee
Richard,Nolan,MN,12/17/1943,202-225-6211,https://nolan.house.gov/contact/email-me,http://nolan.house.gov/rss.xml,USRepRickNolan,UsRepRickNolan,3.88E+14,USRepRickNolan,UCmGkPQXVR8GzVAPXN54AoXg,N000127,867,N00021207,,1001760,408211,138505,Rick Nolan,,14263,Rick Nolan
Ann,Wagner,MO,9/13/1962,202-225-1621,https://wagner.house.gov/contact/email-me,http://wagner.house.gov/rss.xml,RepAnnWagner,RepAnnWagner,2.15E+14,,UCy2v2DXXvQnbRc8Zx77Dnsg,W000812,2137,N00033106,,82702,412548,136083,Ann Wagner,4ffdd49c-4bb7-11e2-8758-b64a2997a921,21337,Ann Wagner
Steve,Daines,MT,8/20/1962,202-224-2651,,,SteveDaines,SteveDainesMT,1.85E+14,SteveDainesMT,UC-ny-W5mEUGytiyMdXbQ20Q,D000618,2138,N00033054,S375,1034037,412549,135720,Steve Daines,a8a98402-4bbb-11e2-8758-b64a2997a921,21338,Steve Daines
Richard,Hudson,NC,11/4/1971,202-225-3715,https://hudson.house.gov/email-me,http://hudson.house.gov/rss.xml,RepRichHudson,RepRichHudson,2.12E+14,RepRichHudson,UC9Q1qCvnQR7rHERjTjJl5Pg,H001067,2140,N00033630,,79622,412550,136448,Richard Hudson,22ad1ec6-4bbc-11e2-8758-b64a2997a921,21346,Richard Hudson (U.S. politician)
Robert,Pittenger,NC,8/15/1948,202-225-1976,https://pittenger.house.gov/contact/email-me,http://pittenger.house.gov/rss.xml,RepPittenger,congressmanpittenger,3.76E+14,CongressmanPittenger,UCPr1MiyBx6K6wH3zgMWFtMQ,P000606,2141,N00034416,,9265861,412551,41272,Robert Pittenger,99d73b26-4bbc-11e2-8758-b64a2997a921,21347,Robert Pittenger
Mark,Meadows,NC,7/28/1959,202-225-6401,https://meadows.house.gov/email-me,http://meadows.house.gov/rss/press-releases.xml,RepMarkMeadows,Repmarkmeadows,4.10E+14,RepMarkMeadows,UCu1unBO6gQdCz3qok5LPFGQ,M001187,2142,N00033631,,79621,412552,136459,"Mark Meadows, North Carolina",4e4cac9a-4bbc-11e2-8758-b64a2997a921,21348,Mark Meadows (North Carolina politician)
George,Holding,NC,4/17/1968,202-225-3032,https://holding.house.gov/contact/email-me,http://holding.house.gov/rss.xml,RepHolding,CongressmanGeorgeHolding,3.84E+14,repholding,UCx6IgBfJmIhXSXymnPr78hw,H001065,2143,N00033399,,623728,412553,136462,George E.B. Holding,f31bb79e-4bbb-11e2-8758-b64a2997a921,21349,George Holding
Heidi,Heitkamp,ND,10/30/1955,202-224-2043,http://www.heitkamp.senate.gov/public/index.cfm/email-heidi,http://www.heitkamp.senate.gov/public/index.cfm/rss/feed,SenatorHeitkamp,SenatorHeidiHeitkamp,5.02E+14,senatorheidiheitkamp,UCsIiu6s5KJ_VYzpT_b1Jh4g,H001069,2174,N00033782,S360,95414,412554,41716,Heidi Heitkamp,135fbac8-4bbc-11e2-8758-b64a2997a921,41303,Heidi Heitkamp
Kevin,Cramer,ND,1/21/1961,202-225-2611,https://cramer.house.gov/contact/email-me,http://cramer.house.gov/rss.xml,RepKevinCramer,CongressmanKevinCramer,4.99E+14,kevincramer,UCqUPdO9XaAW-dvwwXKbIVdA,C001096,2144,N00004614,,7600,412555,444,Kevin Cramer,6a855e58-4bbb-11e2-8758-b64a2997a921,21350,Kevin Cramer
Deb,Fischer,NE,3/1/1951,202-224-6551,http://www.fischer.senate.gov/public/?p=email-deb,http://www.fischer.senate.gov/public/index.cfm/rss/feed,SenatorFischer,senatordebfischer,5.32E+14,senatordebfischer,UCrbEfZaG_WhB0PBHI1hefPQ,F000463,2179,N00033443,S357,1034067,412556,41963,Deb Fischer,15a67e5c-4bb7-11e2-8758-b64a2997a921,41302,Deb Fischer
Ann,Kuster,NH,9/5/1956,202-225-5206,https://kuster.house.gov/contact/email-me,http://kuster.house.gov/rss.xml,RepAnnieKuster,CongresswomanAnnieKuster,1.16E+14,RepKuster,UCYAD_Eti2b5gXSicbgPsBYA,K000382,2145,N00030875,,62650,412557,122256,Annie Kuster,2487b9f4-4bb7-11e2-8758-b64a2997a921,21340,Ann McLane Kuster
Michelle,Lujan Grisham,NM,10/24/1959,202-225-6316,http://lujangrisham.house.gov/contact/email-me/,http://lujangrisham.house.gov/rss.xml,RepLujanGrisham,RepLujanGrisham,1.92E+14,RepLujanGrisham,UCS_N-wEnUBEbVYCD-CXpNjw,L000580,2146,N00029400,,94791,412558,102404,Michelle Lujan Grisham,5c69cf42-4bbc-11e2-8758-b64a2997a921,21341,Michelle Lujan Grisham
Grace,Meng,NY,10/1/1975,202-225-2601,https://meng.house.gov/contact/email-me,http://meng.house.gov/rss.xml,RepGraceMeng,repgracemeng,1.96E+14,,UCHg516zJKbIBtXFAJ0nu3XQ,M001188,2148,N00034547,,68411,412560,69157,Grace Meng,caf57010-4bbc-11e2-8758-b64a2997a921,21342,Grace Meng
Hakeem,Jeffries,NY,8/4/1970,202-225-5936,https://jeffriesforms.house.gov/contact/,http://jeffries.house.gov/rss.xml,RepJeffries,RepHakeemJeffries,1.18E+14,,UCYVmbsjoNbQ4j-PCQIYgpWQ,J000294,2149,N00033640,,79612,412561,55285,Hakeem Jeffries,08cb2674-4bbc-11e2-8758-b64a2997a921,21343,Hakeem Jeffries
Sean,Maloney,NY,7/30/1966,202-225-5441,https://seanmaloney.house.gov/contact/email-me,http://seanmaloney.house.gov/rss.xml,RepSeanMaloney,RepSeanMaloney,5.51E+14,,UCNiVzzf4Vz-vCMPBcnjGuXQ,M001185,2150,N00034277,,79760,412562,139760,Sean Maloney,7935c716-4bbc-11e2-8758-b64a2997a921,21344,Sean Patrick Maloney
Chris,Collins,NY,5/20/1950,202-225-5265,https://chriscollins.house.gov/contact/email-me,http://chriscollins.house.gov/rss.xml,RepChrisCollins,RepChrisCollins,4.67E+14,RepChrisCollins,UCSwQQJaKI4TzuYDUwHwwnxQ,C001092,2151,N00001285,,94144,412563,139770,Chris Collins,f06054ec-4bb6-11e2-8758-b64a2997a921,21345,Chris Collins (U.S. politician)
Brad,Wenstrup,OH,6/17/1958,202-225-3164,http://wenstrup.house.gov/contact/,,RepBradWenstrup,RepBradWenstrup,1.24E+14,repbradwenstrup,UCaK7SeUvmHdHTMtF3HXb-jA,W000815,2152,N00033310,,1034044,412564,135326,Brad Wenstrup,738c1fea-4bb7-11e2-8758-b64a2997a921,21351,Brad Wenstrup
Joyce,Beatty,OH,3/12/1950,202-225-4324,https://beattyforms.house.gov/forms/writeyourrep/,http://beatty.house.gov/rss.xml,RepBeatty,RepJoyceBeatty,,,UCtVl3kb7Xvt3pY7l6x-M6LA,B001281,2153,N00033904,,67294,412565,2427,Joyce Beatty,2548b43e-4bbb-11e2-8758-b64a2997a921,21352,Joyce Beatty
David,Joyce,OH,3/17/1957,202-225-5731,https://joyce.house.gov/email-me,http://joyce.house.gov/rss/press-releases.xml,RepDaveJoyce,RepDaveJoyce,4.04E+14,repdavejoyce,UCTu9xz2VYk-jtQv0TVsLyYA,J000295,2154,N00035007,,68561,412566,143052,David Joyce,6d3ab89a-4bb7-11e2-8758-b64a2997a921,21353,David Joyce (politician)
Jim,Bridenstine,OK,6/15/1975,202-225-2211,https://bridenstineforms.house.gov/forms/writeyourrep/,http://bridenstine.house.gov/rss.xml,RepJBridenstine,CongressmanJimBridenstine,4.60E+14,RepJimBridenstine,UC4uUpWvIK-fiOfTG_D3rX8g,B001283,2155,N00033532,,79705,412567,135894,Jim Bridenstine,1ba9a374-4bbc-11e2-8758-b64a2997a921,21354,Jim Bridenstine
Markwayne,Mullin,OK,7/26/1977,202-225-2701,https://mullin.house.gov/contact/email-me,http://mullin.house.gov/rss.xml,RepMullin,CongressmanMarkwayneMullin,4.54E+14,,,M001190,2156,N00033410,,1034045,412568,135898,Markwayne Mullin,55872562-4bbc-11e2-8758-b64a2997a921,21355,Markwayne Mullin
Scott,Perry,PA,5/27/1962,202-225-5836,http://perryforms.house.gov/forms/writeyourrep/,http://perry.house.gov/rss.xml,RepScottPerry,Rep.ScottPerry,3.77E+14,RepScottPerry,UCzgrU5PT_HHRgf5hXPen4dQ,P000605,2157,N00034120,,79873,412569,59980,Scott Perry,a05aac8a-4bbc-11e2-8758-b64a2997a921,21356,Scott Perry (politician)
Keith,Rothfus,PA,4/25/1962,202-225-2065,https://rothfus.house.gov/email-keith,http://rothfus.house.gov/rss.xml,KeithRothfus,keithrothfus,1.34E+14,reprothfus,UCPe5SCZKXEyUAMNUprj46Pg,R000598,2158,N00031253,,61949,412570,119466,Keith Rothfus,f31f081c-4bbc-11e2-8758-b64a2997a921,21357,Keith Rothfus
Matthew,Cartwright,PA,5/1/1961,202-225-5546,https://cartwrightforms.house.gov/forms/writeyourrep/,http://cartwright.house.gov/rss.xml,RepCartwright,CongressmanMattCartwright,2.49E+14,,UCnAOvexSGLBnYidaFzguhTQ,C001090,2159,N00034128,,79865,412571,136236,Matt Cartwright,3a43408e-4bbb-11e2-8758-b64a2997a921,21358,Matt Cartwright
Tom,Rice,SC,8/4/1957,202-225-9895,https://tomriceforms.house.gov/forms/writeyourrep/,http://rice.house.gov/rss.xml,RepTomRice,reptomrice,4.03E+14,RepTomRice,UCEmPVQphMGoXAfWJli68BEw,R000597,2160,N00033832,,79473,412572,132382,Tom Rice (South Carolina),33a9ef8c-4bbd-11e2-8758-b64a2997a921,21359,Tom Rice
Ted,Cruz,TX,12/22/1970,202-224-5922,http://www.cruz.senate.gov/?p=email_senator,,SenTedCruz,SenatorTedCruz,3.15E+14,sentedcruz,UCOTZ-6H1rri1lSsj6IzhUyw,C001098,2175,N00033085,S355,1019953,412573,135705,Ted Cruz,b8d4a00a-4bbb-11e2-8758-b64a2997a921,41304,Ted Cruz
Randy,Weber,TX,7/2/1953,202-225-2831,https://weber.house.gov/contact/email-me,http://weber.house.gov/rss.xml,TXRandy14,TXRandy14,1.29E+14,TXRandy14,UCJSZRrAcd5i1bHLjR66PZdg,W000814,2161,N00033539,,79698,412574,102026,Randy Weber,407de97a-4bbd-11e2-8758-b64a2997a921,21360,Randy Weber
Beto,O'Rourke,TX,9/26/1972,202-225-4831,https://orourkeforms.house.gov/forms/writeyourrep/,http://orourke.house.gov/rss.xml,RepBetoORourke,betoorourketx16,4.61E+14,betoorourketx16,UClxfjz6tgqTbwYwQNy0VURg,O000170,2162,N00033540,,79697,412575,78533,Beto O'Rourke,4308607c-4bb7-11e2-8758-b64a2997a921,21361,Beto O'Rourke
Joaquin,Castro,TX,9/16/1974,202-225-3236,https://castro.house.gov/contact/email-me,http://castro.house.gov/rss.xml,JoaquinCastrotx,3.26E+14,3.26E+14,JoaquinCastroTX,UCsRxWnFdRiV2od1O5v5nEeQ,C001091,2163,N00033316,,63974,412576,49227,Joaquin Castro,625d409c-4bbb-11e2-8758-b64a2997a921,21362,Joaquín Castro
Roger,Williams,TX,9/13/1949,202-225-9896,https://williams.house.gov/contact/email-me,http://williams.house.gov/rss.xml,RepRWilliams,RepRogerWilliams,3.22E+14,,UCBtfmMMQarjtLB9U_pWMOhw,W000816,2165,N00030602,,623742,412578,50112,Roger Williams,46eb6828-4bbd-11e2-8758-b64a2997a921,21364,Roger Williams (U.S. politician)
Marc,Veasey,TX,1/3/1971,202-225-9897,https://veaseyforms.house.gov/forms/writeyourrep/,http://veasey.house.gov/rss.xml,RepVeasey,CongressmanMarcVeasey,3.95E+14,marcveasey,UC2CRp1KF5uljZyhDRPR-72Q,V000131,2166,N00033839,,79466,412579,49671,Mark Veasey,01e1bbba-4bbd-11e2-8758-b64a2997a921,21365,Marc Veasey
Filemon,Vela,TX,2/13/1963,202-225-9901,https://forms.house.gov/vela/webforms/email-me.shtml,http://vela.house.gov/rss.xml,RepFilemonVela,USCongressmanFilemonVela,5.10E+14,,,V000132,2167,N00034349,,95434,412580,137719,Filemon Vela,9636abe4-5505-11e2-bf3e-76c0a789346f,21366,"Filemon Vela, Jr."
Chris,Stewart,UT,7/15/1960,202-225-9730,https://stewart.house.gov/contact/email-me,http://stewart.house.gov/rss.xml,RepChrisStewart,RepChrisStewart,2.42E+14,repchrisstewart,UCKYqzTvmQVWys-WhrCkbyPw,S001192,2168,N00033932,,68466,412581,135930,Chris Stewart,57b0efa8-4bb7-11e2-8758-b64a2997a921,21367,Chris Stewart (politician)
Timothy,Kaine,VA,2/26/1958,202-224-4024,http://www.kaine.senate.gov/contact,http://www.kaine.senate.gov/rss/feeds/?type=all,SenKaineOffice,SenatorKaine,4.83E+14,SenatorTimKaine,UC27LgTZlUnBQoNEQFZdn9LA,K000384,2176,N00033177,S362,49219,412582,50772,Tim Kaine,gIQAem3o9O,41305,Tim Kaine
Derek,Kilmer,WA,1/1/1974,202-225-5916,https://kilmer.house.gov/contact/email-me,http://kilmer.house.gov/rss.xml,RepDerekKilmer,derek.kilmer,4.51E+14,,,K000381,2169,N00034453,,68310,412583,51516,Derek Kilmer,3518ebbc-4bb7-11e2-8758-b64a2997a921,21368,Derek Kilmer
Denny,Heck,WA,7/29/1952,202-225-9740,https://dennyheck.house.gov/contact/email-me,http://dennyheck.house.gov/rss.xml,RepDennyHeck,CongressmanDennyHeck,5.48E+14,RepDennyHeck,UCU89cl5_yhHzo-oTHiEyaRg,H001064,2170,N00031557,,9269006,412584,126058,Denny Heck,07bb54a2-4bb7-11e2-8758-b64a2997a921,21369,Dennis Heck
Mark,Pocan,WI,8/14/1964,202-225-2906,https://pocan.house.gov/contact/email-me,http://pocan.house.gov/rss.xml,RepMarkPocan,repmarkpocan,4.37E+14,repmarkpocan,UCz5b47WER_u3dUGV_Zi70dQ,P000607,2171,N00033549,,79688,412585,26238,Mark Pocan,933d8a40-4bbc-11e2-8758-b64a2997a921,21370,Mark Pocan
Robin,Kelly,IL,4/30/1956,202-225-0773,https://robinkelly.house.gov/contact/email-me,http://robinkelly.house.gov/rss.xml,RepRobinKelly,reprobinkelly,1.50E+14,,UCLhcNPX2nNQLNzwKW0nEykg,K000385,2190,N00035215,,70399,412595,33384,Robin Kelly,0e9272ea-b743-11e2-b94c-b684dda07add,21371,Robin Kelly
Marshall,Sanford,SC,5/28/1960,202-225-3176,https://sanford.house.gov/contact/email-me,http://sanford.house.gov/rss.xml,RepSanfordSC,RepSanfordSC,1.18E+14,RepSanfordSC,UCS33edNAxXe2pyFbnUUcZWA,S000051,1012,N00002424,,6513,400607,21991,Mark Sanford,gIQAd8Ty9O,29565,Mark Sanford
Jason,Smith,MO,6/16/1980,202-225-4404,https://jasonsmith.house.gov/contact/email-me,http://jasonsmith.house.gov/rss.xml,RepJasonSmith,repjasonsmith,5.45E+14,RepJasonSmith,UCzj9-27Lr4gcqopmZAobXXg,S001195,2191,N00035282,,71083,412596,59318,Jason Smith (Missouri representative),,21373,Jason T. Smith
Cory,Booker,NJ,4/27/1969,202-224-3224,http://www.booker.senate.gov/?p=contact,,CoryBooker,,,SenCoryBooker,UC6FlymqNS1VettnVZa7goPA,B001288,2194,N00035267,S370,84679,412598,76151,Cory Booker,,,Cory Booker
Katherine,Clark,MA,7/17/1963,202-225-2836,https://katherineclark.house.gov/index.cfm/email-me,,RepKClark,CongresswomanClark,1.41E+15,,UCgaI52w7QKI8LtkSeCCmSuw,C001101,2196,N00035278,,73178,412600,35858,Katherine Clark,,,Katherine Clark
Bradley,Byrne,AL,2/16/1955,202-225-4931,https://byrne.house.gov/contact/email-me,,RepByrne,RepByrne,1.37E+15,,UCRUXmqQbrKo0T6xi_GT7TEA,B001289,2197,N00035380,,73486,412601,27584,Bradley Byrne,,,Bradley Byrne
David,Jolly,FL,10/31/1972,202-225-5961,https://jolly.house.gov/contact/email-me,,USRepDavidJolly,repdavidjolly,7.12E+14,,UCmZt80RWeJF6F-cBw7zjP0g,J000296,2199,N00035717,,73783,412603,146146,David Jolly,,,David Jolly
Curtis,Clawson,FL,9/28/1959,202-225-2536,,,RepCurtClawson,RepCurtClawson,,,,C001102,2200,N00035854,,75516,412604,148899,,,,Curt Clawson
David,Brat,VA,7/27/1964,202-225-2815,http://brat.house.gov/contact,,RepDaveBrat,RepDaveBrat,,,,B001290,2203,N00036013,,75248,412605,,David Brat,,,Dave Brat
Donald,Norcross,NJ,12/13/1958,202-225-6501,http://norcross.house.gov/contact,,DonaldNorcross,DonaldNorcrossNJ,,,UC7kXK_PyDiOT8YrdP0jYZHw,N000188,2202,N00036154,,76311,412606,,Donald Norcross,,,Donald Norcross
Alma,Adams,NC,5/27/1946,202-225-1510,http://adams.house.gov/contact,,RepAdams,CongresswomanAdams,,,,A000370,2201,N00035451,,76386,412607,,Alma Adams,,,Alma Adams
Bob,Dold,IL,6/23/1969,202-225-4835,,,RepDold,RepDold,,,,D000613,2013,N00031103,,,412420,116548,,,21127,Robert Dold
Frank,Guinta,NH,9/26/1970,202-225-5456,,,RepFrankGuinta,repfrankguinta,,,,G000570,2038,N00030801,,,412447,42946,,,21152,Frank Guinta
Gary,Palmer,AL,5/14/1954,202-225-4921,,,USRepGaryPalmer,USRepresentativeGaryPalmer,,,,P000609,2221,N00035691,,,412608,,,,,Gary Palmer (politician)
French,Hill,AR,12/5/1956,202-225-2506,,,RepFrenchHill,RepFrenchHill,,,,H001072,2223,N00035792,,,412609,,,,,French Hill (politician)
Bruce,Westerman,AR,11/18/1967,202-225-3772,,,RepWesterman,RepWesterman,,,,W000821,2224,N00035527,,,412610,,,,,Bruce Westerman
Martha,McSally,AZ,3/22/1966,202-225-2542,,,RepMcSally,RepMcSally,,,,M001197,2225,N00033982,,,412611,,,,,Martha McSally
Ruben,Gallego,AZ,11/20/1979,202-225-4065,,,RepRubenGallego,RepRubenGallego,,,,G000574,2226,N00036097,,,412612,,,,,Ruben Gallego
Mark,DeSaulnier,CA,3/31/1952,202-225-2095,,,RepDeSaulnier,RepMarkDeSaulnier,,,,D000623,2227,N00030709,,,412613,,,,,Mark DeSaulnier
Steve,Knight,CA,12/17/1966,202-225-1956,,,SteveKnight25,RepresentativeSteveKnight,,,,K000387,2228,N00035820,,,412614,,,,,Steve Knight (politician)
